"name","url","views"
"Budget","https://opendata.socrata.com/Personal/Budget/exhy-npr8","11"
"Preparação Trabalhos","https://opendata.socrata.com/Personal/Prepara-o-Trabalhos/p7q9-6wrt","11"
"kroxa","https://opendata.socrata.com/dataset/kroxa/7jm3-bawn","11"
"Cadastro de Evangelistas","https://opendata.socrata.com/dataset/Cadastro-de-Evangelistas/kw5w-iiff","12"
"Projects","https://opendata.socrata.com/dataset/Projects/jzhp-w9zg","12"
"Organizaciones","https://opendata.socrata.com/Education/Organizaciones/ji6z-74uk","12"
"computing Int2 topics Widget","https://opendata.socrata.com/dataset/computing-Int2-topics-Widget/b859-ktjm","13"
"Sch Eoc Tested Nottested","https://opendata.socrata.com/Education/Sch-Eoc-Tested-Nottested/csk6-8hd7","33"
"2_filters_test","https://opendata.socrata.com/dataset/2_filters_test/nyzg-z6wd","7"
"test2","https://opendata.socrata.com/Fun/test2/8mwz-52ya","11"
"Charles Street Studies","https://opendata.socrata.com/Government/Charles-Street-Studies/vdju-z33t","11"
"xxx","https://opendata.socrata.com/dataset/xxx/dt6i-ct9s","12"
"Solicitudes","https://opendata.socrata.com/dataset/Solicitudes/kf6t-xa89","12"
"kunal","https://opendata.socrata.com/Fun/kunal/66cs-q97c","11"
"Proba","https://opendata.socrata.com/dataset/Proba/a33n-6set","12"
"month","https://opendata.socrata.com/dataset/month/u6ct-tzi2","12"
"test2","https://opendata.socrata.com/dataset/test2/st4u-fbim","11"
"tes","https://opendata.socrata.com/dataset/tes/i6qd-jmyi","11"
"Want","https://opendata.socrata.com/dataset/Want/gwy5-pi6q","12"
"Starbucks-Gloucester-Camden","https://opendata.socrata.com/Business/Starbucks-Gloucester-Camden/xvbi-tn7s","14"
"Dubai School of Dental Medicine","https://opendata.socrata.com/Education/Dubai-School-of-Dental-Medicine/87i3-8cmm","20"
"Maggie's Address Book","https://opendata.socrata.com/Personal/Maggie-s-Address-Book/x3ai-hd5i","11"
"90 Day Cases City Garbage Can Issues","https://opendata.socrata.com/Government/90-Day-Cases-City-Garbage-Can-Issues/v8p7-9d2w","25"
"Data: Partnerships by SVRA","https://opendata.socrata.com/dataset/Data-Partnerships-by-SVRA/f8qf-peh6","14"
"ProductCategories","https://opendata.socrata.com/Personal/ProductCategories/g5na-msiu","11"
"Prognostic","https://opendata.socrata.com/dataset/Prognostic/77w6-ztac","11"
"ddf","https://opendata.socrata.com/Personal/ddf/cmfg-jy4u","12"
"uno","https://opendata.socrata.com/dataset/uno/j9ky-nvrv","11"
"Projects","https://opendata.socrata.com/dataset/Projects/w9m7-spfw","11"
"white house","https://opendata.socrata.com/Government/white-house/giiv-658k","269"
"WH Staff Salaries","https://opendata.socrata.com/Government/WH-Staff-Salaries/vya8-sve5","269"
"Press Office Budget","https://opendata.socrata.com/Government/Press-Office-Budget/zkik-upqv","221"
"2 dates","https://opendata.socrata.com/dataset/2-dates/waei-qtpx","196"
"adamcurry","https://opendata.socrata.com/dataset/adamcurry/n5da-v59i","196"
"11 bnb","https://opendata.socrata.com/dataset/11-bnb/ntjk-vy3c","195"
"OLD Courses","https://opendata.socrata.com/dataset/OLD-Courses/33zv-9dww","195"
"test-1","https://opendata.socrata.com/dataset/test-1/a8gt-v4bt","195"
"PetsRedux","https://opendata.socrata.com/Education/PetsRedux/5ei5-qzh8","166"
"Fantasy Football Best Ranking Players","https://opendata.socrata.com/Fun/Fantasy-Football-Best-Ranking-Players/h6cn-726c","218"
"picks","https://opendata.socrata.com/dataset/picks/m7eb-tp45","196"
"Men & Boys - USA Brands 2008","https://opendata.socrata.com/dataset/Men-Boys-USA-Brands-2008/rfen-tgkd","196"
"Recovery Act Pillars (MD)","https://opendata.socrata.com/dataset/Recovery-Act-Pillars-MD-/eg5n-qdey","196"
"German Keyboard Test","https://opendata.socrata.com/Education/German-Keyboard-Test/bd5f-5r5j","222"
"VACATION  H","https://opendata.socrata.com/dataset/VACATION-H/i6r3-466a","197"
"jmba 1","https://opendata.socrata.com/Personal/jmba-1/b5zj-uum9","198"
"School Salaries: Lancaster County","https://opendata.socrata.com/Government/School-Salaries-Lancaster-County/hsn2-kyyq","201"
"sites","https://opendata.socrata.com/Business/sites/bpxm-rsbs","216"
"San Juan County Vote Total Comparison","https://opendata.socrata.com/dataset/San-Juan-County-Vote-Total-Comparison/ryuy-mc3s","197"
"Grant County Vote Total Comparison","https://opendata.socrata.com/dataset/Grant-County-Vote-Total-Comparison/mbxj-rek8","197"
"HS - Science Tech Integration","https://opendata.socrata.com/Education/HS-Science-Tech-Integration/ccxz-knum","210"
"Armstrong Top Ten PSP Games","https://opendata.socrata.com/dataset/Armstrong-Top-Ten-PSP-Games/bw3a-cpve","203"
"afava","https://opendata.socrata.com/dataset/afava/9m5f-n6c3","198"
"Pop","https://opendata.socrata.com/Government/Pop/37gm-3ty8","228"
"My Address Book","https://opendata.socrata.com/dataset/My-Address-Book/7h92-meu3","197"
"Column Chart: VR/Welfare Partnerships - APSE","https://opendata.socrata.com/dataset/Column-Chart-VR-Welfare-Partnerships-APSE/qsas-5jbv","246"
"Project_Management","https://opendata.socrata.com/Business/Project_Management/hkc3-kteg","197"
"if e","https://opendata.socrata.com/dataset/if-e/t6yv-w8aq","197"
"kuku","https://opendata.socrata.com/dataset/kuku/sbpa-fxpj","196"
"ACTION Movies","https://opendata.socrata.com/dataset/ACTION-Movies/w8vn-icgg","196"
"email","https://opendata.socrata.com/dataset/email/m67i-8q8p","199"
"Recovery Act Pillars (CT)","https://opendata.socrata.com/dataset/Recovery-Act-Pillars-CT-/c8yi-m36h","199"
"20 Steepest Streets In Chicago City Strets","https://opendata.socrata.com/dataset/20-Steepest-Streets-In-Chicago-City-Strets/bh2i-twef","201"
"Training Excavations","https://opendata.socrata.com/Education/Training-Excavations/cka2-j4bb","210"
"Unit 2 Vikings: Raiders Traders and Settlers","https://opendata.socrata.com/Education/Unit-2-Vikings-Raiders-Traders-and-Settlers/dfhk-w7aw","221"
"Scottsboro: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Scottsboro-Drinking-Water-RadNet-Laboratory-Analys/dsum-tbht","251"
"Best Family Autos from Parents.com","https://opendata.socrata.com/dataset/Best-Family-Autos-from-Parents-com/prbk-x8a8","198"
"Corona Business Lisenced","https://opendata.socrata.com/Business/Corona-Business-Lisenced/m5dm-xabz","198"
"tumblr theme","https://opendata.socrata.com/dataset/tumblr-theme/yp7b-tcu2","208"
"POPI TUBE","https://opendata.socrata.com/Fun/POPI-TUBE/ez8h-2mjh","197"
"BLUES","https://opendata.socrata.com/Fun/BLUES/hs49-pfrf","29"
"Map View","https://opendata.socrata.com/Government/Map-View/vd2x-rr3p","13"
"ST EOC TESTED NOTTESTED","https://opendata.socrata.com/Education/ST-EOC-TESTED-NOTTESTED/tdyb-iyat","14"
"State Populations","https://opendata.socrata.com/dataset/State-Populations/vqec-kgia","12"
"GH","https://opendata.socrata.com/dataset/GH/nqdu-utqn","11"
"blabla","https://opendata.socrata.com/dataset/blabla/i6z2-aitw","11"
"Robin Nest","https://opendata.socrata.com/Education/Robin-Nest/bj3g-twnv","12"
"friends","https://opendata.socrata.com/Personal/friends/gh2g-2pxy","12"
"schedules","https://opendata.socrata.com/dataset/schedules/azyx-8an3","11"
"test 2","https://opendata.socrata.com/dataset/test-2/8p8p-mbqv","12"
"abcdefg","https://opendata.socrata.com/dataset/abcdefg/muxf-ysj7","12"
"morr","https://opendata.socrata.com/dataset/morr/mqez-2smj","12"
"simple words test by a newbie","https://opendata.socrata.com/dataset/simple-words-test-by-a-newbie/jiw4-n8ug","12"
"Master 2010","https://opendata.socrata.com/Education/Master-2010/hz8h-6g5f","13"
"two women inc","https://opendata.socrata.com/dataset/two-women-inc/b9gm-g8rp","11"
"ST EOC COMPOSITE SUMM","https://opendata.socrata.com/Education/ST-EOC-COMPOSITE-SUMM/sz6s-ikie","16"
"Home Care Washington DC","https://opendata.socrata.com/dataset/Home-Care-Washington-DC/yqvm-9qwt","11"
"Where To Go Camping","https://opendata.socrata.com/Education/Where-To-Go-Camping/5aif-i3ub","13"
"Test 1","https://opendata.socrata.com/Fun/Test-1/sa4d-8xwr","14"
"sachith","https://opendata.socrata.com/dataset/sachith/dv9v-7ii8","11"
"Estadistica MDM","https://opendata.socrata.com/Personal/Estadistica-MDM/akge-a2t2","11"
"TestLens","https://opendata.socrata.com/Fun/TestLens/p4i2-d6xh","11"
"3. Funcionários que trabalharam mais que 8 horas no projeto W8 na semana 21","https://opendata.socrata.com/Education/3-Funcion-rios-que-trabalharam-mais-que-8-horas-no/7m9a-h48c","12"
"Testing 123","https://opendata.socrata.com/dataset/Testing-123/9d99-qycd","11"
"Intervencoes","https://opendata.socrata.com/dataset/Intervencoes/r78d-dwm2","15"
"prospects","https://opendata.socrata.com/dataset/prospects/3gyw-esbe","11"
"Listado de proyectos","https://opendata.socrata.com/dataset/Listado-de-proyectos/6r7e-2rk5","13"
"Sch Eog Summ Disagg","https://opendata.socrata.com/Education/Sch-Eog-Summ-Disagg/bia3-cuqe","14"
"Michigan Microbreweries","https://opendata.socrata.com/Fun/Michigan-Microbreweries/3x9g-zfay","46"
"Furniture","https://opendata.socrata.com/Personal/Furniture/jjp6-n3u3","12"
"Car Sales Dataset","https://opendata.socrata.com/dataset/Car-Sales-Dataset/nc5m-jjne","52"
"farm","https://opendata.socrata.com/Fun/farm/2npf-3pf9","14"
"WISH LIST","https://opendata.socrata.com/Personal/WISH-LIST/2e3b-c9ds","11"
"projects","https://opendata.socrata.com/dataset/projects/s6nd-njj2","12"
"Tuesday","https://opendata.socrata.com/Personal/Tuesday/69vi-2es3","12"
"Feb2009","https://opendata.socrata.com/Personal/Feb2009/swim-7m7s","12"
"ST EOC COMP TEST LEVEL","https://opendata.socrata.com/Education/ST-EOC-COMP-TEST-LEVEL/vcbg-4aiw","13"
"Books of The Holy Bible","https://opendata.socrata.com/Personal/Books-of-The-Holy-Bible/r7mk-u5hs","11"
"Wines","https://opendata.socrata.com/dataset/Wines/4jbb-gt7i","11"
"Household-budget","https://opendata.socrata.com/dataset/Household-budget/gr43-6xww","12"
"my top 10 bands","https://opendata.socrata.com/dataset/my-top-10-bands/qpsc-ydzz","193"
"Photo Contacts","https://opendata.socrata.com/Business/Photo-Contacts/b9zv-m6nm","211"
"NFL Schedule - 2008","https://opendata.socrata.com/Fun/NFL-Schedule-2008/uyte-jejw","193"
"waynesutton","https://opendata.socrata.com/dataset/waynesutton/p63m-sdvt","193"
"GTA Liberty City Stories Cheat Codes (PSP)","https://opendata.socrata.com/dataset/GTA-Liberty-City-Stories-Cheat-Codes-PSP-/j9nu-u8dp","192"
"Obama-Biden Transition Project Donor List","https://opendata.socrata.com/Government/Obama-Biden-Transition-Project-Donor-List/c2zr-29bp","182"
"Chicago Demolition Permits - January","https://opendata.socrata.com/dataset/Chicago-Demolition-Permits-January/cqrr-rus8","193"
"testSort","https://opendata.socrata.com/dataset/testSort/j8d2-dr59","100"
"BIRTHDAY CALENDAR","https://opendata.socrata.com/dataset/BIRTHDAY-CALENDAR/g9ke-uiap","192"
"Graham vacation","https://opendata.socrata.com/dataset/Graham-vacation/h9be-e5ve","193"
"Grouped by Theme","https://opendata.socrata.com/Fun/Grouped-by-Theme/3hji-9tnu","232"
"Kauai by date","https://opendata.socrata.com/Government/Kauai-by-date/3ubc-dze4","137"
"springnet","https://opendata.socrata.com/dataset/springnet/mqc3-2pjc","194"
"New Jersey Traffic Violations","https://opendata.socrata.com/Government/New-Jersey-Traffic-Violations/2667-zax6","864"
"Your Price","https://opendata.socrata.com/Business/Your-Price/fymr-8rcx","220"
"Group by State and Sum by Population","https://opendata.socrata.com/dataset/Group-by-State-and-Sum-by-Population/njce-imh5","195"
"My first blist","https://opendata.socrata.com/Fun/My-first-blist/uzzv-pnwm","195"
"Hospital General Information","https://opendata.socrata.com/dataset/Hospital-General-Information/d3f8-s2tw","201"
"Brigette Russell Campaign Contributions","https://opendata.socrata.com/Government/Brigette-Russell-Campaign-Contributions/xr3j-jt87","206"
"Chicago Demolition Permits - March","https://opendata.socrata.com/dataset/Chicago-Demolition-Permits-March/8nt2-2952","194"
"testbug","https://opendata.socrata.com/dataset/testbug/uru9-gy4s","195"
"Guelph Gryphons","https://opendata.socrata.com/dataset/Guelph-Gryphons/rd5z-j3k2","195"
"test","https://opendata.socrata.com/dataset/test/r6aw-ikzc","194"
"Clowns","https://opendata.socrata.com/Education/Clowns/4fqm-ftyt","54"
"test2","https://opendata.socrata.com/Government/test2/5p2f-nsyg","219"
"Global Hunger Index in Ethiopia, Kenya, and Senegal","https://opendata.socrata.com/Education/Global-Hunger-Index-in-Ethiopia-Kenya-and-Senegal/myck-muaq","277"
"8th District Campaign Finance","https://opendata.socrata.com/Government/8th-District-Campaign-Finance/c3pi-acgk","212"
"bama2","https://opendata.socrata.com/Government/bama2/hwr4-qj7x","266"
"Maryland's Same-Sex Marriage Vote and African-American Population","https://opendata.socrata.com/dataset/Maryland-s-Same-Sex-Marriage-Vote-and-African-Amer/ccmw-uhwk","304"
"Kittitas County Vote Total Comparison","https://opendata.socrata.com/dataset/Kittitas-County-Vote-Total-Comparison/3p9y-4hch","195"
"Attractions-Matt Schneider","https://opendata.socrata.com/dataset/Attractions-Matt-Schneider/8evs-kd3h","197"
"test","https://opendata.socrata.com/Fun/test/i36r-4wam","222"
"OWL magazine chart","https://opendata.socrata.com/Business/OWL-magazine-chart/58hq-wzyg","206"
"Conowingo: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Conowingo-Drinking-Water-RadNet-Laboratory-Analysi/8hps-es96","246"
"asdfa","https://opendata.socrata.com/dataset/asdfa/m98j-fjhh","195"
"111xls import","https://opendata.socrata.com/dataset/111xls-import/nm3d-4n2i","195"
"checkbox test","https://opendata.socrata.com/Business/checkbox-test/bcmd-y96j","195"
"Top 50 Albums 2007","https://opendata.socrata.com/dataset/Top-50-Albums-2007/skkf-9c2f","194"
"BarackObama","https://opendata.socrata.com/dataset/BarackObama/qv9z-bsg9","194"
"Population Summed by State","https://opendata.socrata.com/dataset/Population-Summed-by-State/z745-jx9k","195"
"serwis1","https://opendata.socrata.com/dataset/serwis1/bngp-b7bx","12"
"Piotr","https://opendata.socrata.com/dataset/Piotr/agxw-si3y","12"
"Students Record","https://opendata.socrata.com/Education/Students-Record/rmi4-g3x6","12"
"Collection","https://opendata.socrata.com/Personal/Collection/tghy-wtur","12"
"SSI K12 Rate Calculator","https://opendata.socrata.com/dataset/SSI-K12-Rate-Calculator/dv49-9u7d","12"
"test","https://opendata.socrata.com/dataset/test/xtg7-w5p8","12"
"salesforce_txn","https://opendata.socrata.com/dataset/salesforce_txn/i75r-gne6","12"
"hayboys","https://opendata.socrata.com/Personal/hayboys/y7un-ag5x","11"
"Travel wishlist","https://opendata.socrata.com/Personal/Travel-wishlist/7jr2-2mpy","12"
"testsejf","https://opendata.socrata.com/Personal/testsejf/53a9-mukh","12"
"netmission","https://opendata.socrata.com/dataset/netmission/bc8u-bykw","11"
"justin","https://opendata.socrata.com/Fun/justin/8ma2-e46d","11"
"test","https://opendata.socrata.com/dataset/test/7yyw-upr4","12"
"Dollar Vs Promo","https://opendata.socrata.com/dataset/Dollar-Vs-Promo/6iju-vwkz","12"
"pds","https://opendata.socrata.com/dataset/pds/v8md-rmz4","12"
"composant processus","https://opendata.socrata.com/dataset/composant-processus/xe7n-n5xq","12"
"Projects","https://opendata.socrata.com/Personal/Projects/xwu4-cfxq","12"
"km","https://opendata.socrata.com/dataset/km/kj9s-s22n","12"
"gerencia","https://opendata.socrata.com/dataset/gerencia/g8y3-2eit","11"
"FINAL","https://opendata.socrata.com/dataset/FINAL/ik42-dwqk","18"
"To do list","https://opendata.socrata.com/Personal/To-do-list/3gj2-zazf","11"
"Tabela","https://opendata.socrata.com/Personal/Tabela/4yd4-6jn7","12"
"soczewka","https://opendata.socrata.com/dataset/soczewka/crdw-jjpb","12"
"Farming Words!!","https://opendata.socrata.com/Education/Farming-Words-/7qkj-jftj","12"
"Farm","https://opendata.socrata.com/Fun/Farm/jmb8-pkka","11"
"To Do List 1","https://opendata.socrata.com/dataset/To-Do-List-1/egff-4hda","12"
"hectorprueba","https://opendata.socrata.com/Education/hectorprueba/7s66-79mx","12"
"My Favorites","https://opendata.socrata.com/Personal/My-Favorites/tein-ksws","12"
"Simple To Do","https://opendata.socrata.com/Personal/Simple-To-Do/j936-vezz","11"
"Curriculo","https://opendata.socrata.com/Fun/Curriculo/qsme-r7an","12"
"test","https://opendata.socrata.com/dataset/test/xrxk-p729","13"
"MIDDLE-ORD","https://opendata.socrata.com/Personal/MIDDLE-ORD/txvw-uzr4","12"
"winelist","https://opendata.socrata.com/Personal/winelist/hx2q-bkbx","12"
"Farming-Explore","https://opendata.socrata.com/dataset/Farming-Explore/vggz-eixw","11"
"Teste","https://opendata.socrata.com/dataset/Teste/vj7r-i6ge","11"
"Testing","https://opendata.socrata.com/Personal/Testing/mqjf-qavq","16"
"Ronald McDonald House","https://opendata.socrata.com/Education/Ronald-McDonald-House/2eqn-x5pa","14"
"Manager Standings","https://opendata.socrata.com/Fun/Manager-Standings/dffr-rt59","20"
"E_mail_task_list","https://opendata.socrata.com/Personal/E_mail_task_list/qrss-4s94","12"
"Fred Blist 021809","https://opendata.socrata.com/Personal/Fred-Blist-021809/9gy6-yt6k","12"
"brazzil","https://opendata.socrata.com/dataset/brazzil/8rzk-npj5","190"
"Florida House of Representatives 2008-2010","https://opendata.socrata.com/Government/Florida-House-of-Representatives-2008-2010/h33k-a4d2","197"
"copytheblist","https://opendata.socrata.com/dataset/copytheblist/jiwa-bbyd","191"
"SSA Administrative expenses as a percentage of total expenditures, 1957-2009","https://opendata.socrata.com/Government/SSA-Administrative-expenses-as-a-percentage-of-tot/3qqb-qk4j","188"
"nba players between 1996 and 2006","https://opendata.socrata.com/dataset/nba-players-between-1996-and-2006/4srr-35nk","190"
"chrisbrogan","https://opendata.socrata.com/dataset/chrisbrogan/pe34-ac7u","190"
"CNETNews","https://opendata.socrata.com/dataset/CNETNews/239f-3s5g","190"
"Roman","https://opendata.socrata.com/Education/Roman/vxs9-uvhw","202"
"Connie Norrell's Library","https://opendata.socrata.com/Personal/Connie-Norrell-s-Library/dqyr-ayrj","171"
"Jeux vidéos joués ou en cours","https://opendata.socrata.com/Personal/Jeux-vid-os-jou-s-ou-en-cours/29t8-92ym","189"
